,Institute,Academic Program Name,Quota,Seat Type,Closing Rank,Year,Round,Average Package,Highest,Type of Exam,Fee Structure
3779,NIT Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,7378,2022,4,1471000,,JEE Mains,156000
3780,NIT Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,14621,2022,4,1471000,,JEE Mains,156000
3781,NIT Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,7628,2022,4,1471000,,JEE Mains,156000
3782,NIT Agartala,"Engineering Physics (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,3763,2022,4,1471000,,JEE Mains,156000
3783,NIT Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,OPEN,215962,2022,4,1471000,,JEE Mains,156000
3784,NIT Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,EWS,47736,2022,4,1471000,,JEE Mains,156000
3785,NIT Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,SC,13533,2022,4,1471000,,JEE Mains,156000
3786,NIT Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,ST,13355,2022,4,1471000,,JEE Mains,156000
3787,NIT Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,OPEN,33384,2022,4,1471000,,JEE Mains,156000
3788,NIT Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,EWS,5175,2022,4,1471000,,JEE Mains,156000
3789,NIT Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,OBC-NCL,13289,2022,4,1471000,,JEE Mains,156000
3790,NIT Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,SC,5551,2022,4,1471000,,JEE Mains,156000
3791,NIT Agartala,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,ST,2840,2022,4,1471000,,JEE Mains,156000
3792,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,144112,2022,4,1471000,,JEE Mains,156000
3793,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,132501,2022,4,1471000,,JEE Mains,156000
3794,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,40714,2022,4,1471000,,JEE Mains,156000
3795,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,36036,2022,4,1471000,,JEE Mains,156000
3796,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,16825,2022,4,1471000,,JEE Mains,156000
3797,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,22247,2022,4,1471000,,JEE Mains,156000
3798,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,13724,2022,4,1471000,,JEE Mains,156000
3799,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,17322,2022,4,1471000,,JEE Mains,156000
3800,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,43034,2022,4,1471000,,JEE Mains,156000
3801,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,55724,2022,4,1471000,,JEE Mains,156000
3802,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,6661,2022,4,1471000,,JEE Mains,156000
3803,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,8579,2022,4,1471000,,JEE Mains,156000
3804,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,13714,2022,4,1471000,,JEE Mains,156000
3805,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,20394,2022,4,1471000,,JEE Mains,156000
3806,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,6695,2022,4,1471000,,JEE Mains,156000
3807,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,9916,2022,4,1471000,,JEE Mains,156000
3808,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,2627,2022,4,1471000,,JEE Mains,156000
3809,NIT Agartala,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,2839,2022,4,1471000,,JEE Mains,156000
3810,NIT Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,OPEN,210069,2022,4,1471000,,JEE Mains,156000
3811,NIT Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,EWS,63979,2022,4,1471000,,JEE Mains,156000
3812,NIT Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,SC,23604,2022,4,1471000,,JEE Mains,156000
3813,NIT Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",HS,ST,22195,2022,4,1471000,,JEE Mains,156000
3814,NIT Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,OPEN,53142,2022,4,1471000,,JEE Mains,156000
3815,NIT Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,EWS,8518,2022,4,1471000,,JEE Mains,156000
3816,NIT Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,OBC-NCL,16619,2022,4,1471000,,JEE Mains,156000
3817,NIT Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,SC,8139,2022,4,1471000,,JEE Mains,156000
3818,NIT Agartala,"Physics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",OS,ST,3331,2022,4,1471000,,JEE Mains,156000
3819,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",HS,OPEN,208959,2022,4,1471000,,JEE Mains,156000
3820,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",HS,OPEN,191032,2022,4,1471000,,JEE Mains,156000
3821,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",HS,EWS,68823,2022,4,1471000,,JEE Mains,156000
3822,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",HS,EWS,64601,2022,4,1471000,,JEE Mains,156000
3823,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",HS,SC,24664,2022,4,1471000,,JEE Mains,156000
3824,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",HS,SC,30370,2022,4,1471000,,JEE Mains,156000
3825,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",HS,ST,23035,2022,4,1471000,,JEE Mains,156000
3826,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",HS,ST,23352,2022,4,1471000,,JEE Mains,156000
3827,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,OPEN,54260,2022,4,1471000,,JEE Mains,156000
3828,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,OPEN,62436,2022,4,1471000,,JEE Mains,156000
3829,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,EWS,8177,2022,4,1471000,,JEE Mains,156000
3830,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,EWS,9679,2022,4,1471000,,JEE Mains,156000
3831,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,16480,2022,4,1471000,,JEE Mains,156000
3832,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,23198,2022,4,1471000,,JEE Mains,156000
3833,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,SC,8393,2022,4,1471000,,JEE Mains,156000
3834,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,SC,10540,2022,4,1471000,,JEE Mains,156000
3835,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,ST,3419,2022,4,1471000,,JEE Mains,156000
3836,NIT Agartala,"Production Engineering (4 Years, Bachelor of Technology)",OS,ST,4107,2022,4,1471000,,JEE Mains,156000
3837,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,342,2022,4,2203000,,JEE Mains,318700
3838,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,153,2022,4,2203000,,JEE Mains,318700
3839,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,169,2022,4,2203000,,JEE Mains,318700
3840,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,93,2022,4,2203000,,JEE Mains,318700
3841,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",HS,SC,108,2022,4,2203000,,JEE Mains,318700
3842,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",HS,SC,87,2022,4,2203000,,JEE Mains,318700
3843,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",HS,ST,1385,2022,4,2203000,,JEE Mains,318700
3844,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,469,2022,4,2203000,,JEE Mains,318700
3845,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,253,2022,4,2203000,,JEE Mains,318700
3846,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,OPEN (PwD),48,2022,4,2203000,,JEE Mains,318700
3847,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,EWS,163,2022,4,2203000,,JEE Mains,318700
3848,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,EWS,196,2022,4,2203000,,JEE Mains,318700
3849,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,286,2022,4,2203000,,JEE Mains,318700
3850,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,137,2022,4,2203000,,JEE Mains,318700
3851,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,SC,89,2022,4,2203000,,JEE Mains,318700
3852,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,SC,33,2022,4,2203000,,JEE Mains,318700
3853,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,ST,86,2022,4,2203000,,JEE Mains,318700
3854,NIT Calicut,"Architecture (5 Years, Bachelor of Architecture)",OS,ST,12,2022,4,2203000,,JEE Mains,318700
3855,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,45481,2022,4,2203000,,JEE Mains,318700
3856,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,33192,2022,4,2203000,,JEE Mains,318700
3857,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,32720,2022,4,2203000,,JEE Mains,318700
3858,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,16689,2022,4,2203000,,JEE Mains,318700
3859,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,12805,2022,4,2203000,,JEE Mains,318700
3860,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",HS,SC,9407,2022,4,2203000,,JEE Mains,318700
3861,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",HS,SC,8270,2022,4,2203000,,JEE Mains,318700
3862,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",HS,ST,27641,2022,4,2203000,,JEE Mains,318700
3863,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,37101,2022,4,2203000,,JEE Mains,318700
3864,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,33641,2022,4,2203000,,JEE Mains,318700
3865,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN (PwD),2328,2022,4,2203000,,JEE Mains,318700
3866,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,5537,2022,4,2203000,,JEE Mains,318700
3867,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,6527,2022,4,2203000,,JEE Mains,318700
3868,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,11684,2022,4,2203000,,JEE Mains,318700
3869,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,16350,2022,4,2203000,,JEE Mains,318700
3870,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,SC,5456,2022,4,2203000,,JEE Mains,318700
3871,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,ST,1718,2022,4,2203000,,JEE Mains,318700
3872,NIT Calicut,"Bio Technology (4 Years, Bachelor of Technology)",OS,ST,1500,2022,4,2203000,,JEE Mains,318700
3873,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,40565,2022,4,2203000,,JEE Mains,318700
3874,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,33320,2022,4,2203000,,JEE Mains,318700
3875,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),1469,2022,4,2203000,,JEE Mains,318700
3876,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,68456,2022,4,2203000,,JEE Mains,318700
3877,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,24859,2022,4,2203000,,JEE Mains,318700
3878,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,13959,2022,4,2203000,,JEE Mains,318700
3879,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,12607,2022,4,2203000,,JEE Mains,318700
3880,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),763,2022,4,2203000,,JEE Mains,318700
3881,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,23514,2022,4,2203000,,JEE Mains,318700
3882,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,10790,2022,4,2203000,,JEE Mains,318700
3883,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,12843,2022,4,2203000,,JEE Mains,318700
3884,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,24334,2022,4,2203000,,JEE Mains,318700
3885,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,26264,2022,4,2203000,,JEE Mains,318700
3886,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,35105,2022,4,2203000,,JEE Mains,318700
3887,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,3901,2022,4,2203000,,JEE Mains,318700
3888,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,5993,2022,4,2203000,,JEE Mains,318700
3889,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,9389,2022,4,2203000,,JEE Mains,318700
3890,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,13366,2022,4,2203000,,JEE Mains,318700
3891,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),700,2022,4,2203000,,JEE Mains,318700
3892,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,4968,2022,4,2203000,,JEE Mains,318700
3893,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,5070,2022,4,2203000,,JEE Mains,318700
3894,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,1636,2022,4,2203000,,JEE Mains,318700
3895,NIT Calicut,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,2053,2022,4,2203000,,JEE Mains,318700
3896,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,47815,2022,4,2203000,,JEE Mains,318700
3897,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,36969,2022,4,2203000,,JEE Mains,318700
3898,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,54761,2022,4,2203000,,JEE Mains,318700
3899,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,41306,2022,4,2203000,,JEE Mains,318700
3900,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,17446,2022,4,2203000,,JEE Mains,318700
3901,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,15838,2022,4,2203000,,JEE Mains,318700
3902,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),551,2022,4,2203000,,JEE Mains,318700
3903,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,20918,2022,4,2203000,,JEE Mains,318700
3904,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,16371,2022,4,2203000,,JEE Mains,318700
3905,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,15395,2022,4,2203000,,JEE Mains,318700
3906,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,4830,2022,4,2203000,,JEE Mains,318700
3907,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,33123,2022,4,2203000,,JEE Mains,318700
3908,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,41476,2022,4,2203000,,JEE Mains,318700
3909,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),941,2022,4,2203000,,JEE Mains,318700
3910,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),2046,2022,4,2203000,,JEE Mains,318700
3911,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,5367,2022,4,2203000,,JEE Mains,318700
3912,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,6109,2022,4,2203000,,JEE Mains,318700
3913,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),210,2022,4,2203000,,JEE Mains,318700
3914,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,10162,2022,4,2203000,,JEE Mains,318700
3915,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,14487,2022,4,2203000,,JEE Mains,318700
3916,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,5114,2022,4,2203000,,JEE Mains,318700
3917,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,5736,2022,4,2203000,,JEE Mains,318700
3918,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,1090,2022,4,2203000,,JEE Mains,318700
3919,NIT Calicut,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,2017,2022,4,2203000,,JEE Mains,318700
3920,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,10703,2022,4,2203000,,JEE Mains,318700
3921,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,11192,2022,4,2203000,,JEE Mains,318700
3922,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),97,2022,4,2203000,,JEE Mains,318700
3923,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),337,2022,4,2203000,,JEE Mains,318700
3924,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,13499,2022,4,2203000,,JEE Mains,318700
3925,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,5463,2022,4,2203000,,JEE Mains,318700
3926,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,4007,2022,4,2203000,,JEE Mains,318700
3927,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,4001,2022,4,2203000,,JEE Mains,318700
3928,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),142,2022,4,2203000,,JEE Mains,318700
3929,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,2927,2022,4,2203000,,JEE Mains,318700
3930,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,8350,2022,4,2203000,,JEE Mains,318700
3931,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,3630,2022,4,2203000,,JEE Mains,318700
3932,NIT Calicut,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,4896,2022,4,2203000,,JEE Mains,318700
